legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.07416894531249998,0.010028193480251626,0.026551714584724655,0.04923609741740043,0.9999999999999937,0.9999999999999937,0.9999999999999941,0.999999999999995,0.9999999999999954,0.9999999999999966,0.9999999999999968,0.9999999999999983,0.9999999999999982,0.9999999999999988,0.9999999999999994,0.9999999999999997,0.9999999999999997
bravo_without_replacement | p=0.55 | alpha=0.0644130859375,0.0001580271554000405,0.004953498724520385,0.04946999320374489,0.9999999999999938,0.9999999999999942,0.9999999999999954,0.9999999999999966,0.9999999999999972,0.999999999999997,0.9999999999999981,0.9999999999999978,0.9999999999999973,0.9999999999999993,0.9999999999999981,0.9999999999999988,0.9999999999999997
bravo_without_replacement | p=0.52 | alpha=0.07307141113281249,5.909504166628135e-08,0.00022187771164643372,0.04966794849026495,0.9999999999999936,0.9999999999999938,0.999999999999995,0.9999999999999952,0.9999999999999957,0.9999999999999963,0.9999999999999967,0.9999999999999971,0.999999999999996,0.9999999999999977,0.9999999999999979,0.9999999999999973,0.999999999999998
