legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,2000.0,2000.0,2000.0,2000.0,2000.0,1809.0,1140.0,802.0,603.0,393.0,283.0,220.0,180.0,150.0,129.0,112.0
bayesian | a=500 | b=500 | critical_value=0.03613281250092773,2000.0,2000.0,2000.0,2000.0,2000.0,1706.0,1168.0,875.0,693.0,487.0,373.0,299.0,250.0,215.0,189.0,166.0
bayesian | a=1000 | b=1000 | critical_value=0.06152343750087695,2000.0,2000.0,2000.0,2000.0,2000.0,1696.0,1197.0,918.0,742.0,532.0,412.0,337.0,282.0,244.0,213.0,191.0
