,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,35,2.8249291400046843e-11,7.024529329718937e-13,6.751829889756951e-12,2.8249291400046843e-11,5.656156324891633e-11,1.1173019271360961e-10,2.1786064797708182e-10,4.1952453364115603e-10,7.981892007282005e-10,1.501111737571862e-09,5.135811106574199e-09,1.6852604372967094e-08,5.318367513126191e-08,1.6181572233202354e-07,4.7574278464789623e-07,1.354325858454527e-06,3.7401274460920503e-06
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,37,2.471929214146028e-10,6.0829098173753055e-12,5.897812670362679e-11,2.471929214146028e-10,4.947730448136349e-10,9.76252717832557e-10,1.8998850031078203e-09,3.648466756054581e-09,6.91684687981865e-09,1.2951068159594002e-08,4.3811198503346554e-08,1.4165140420880388e-07,4.3887134592700685e-07,1.3059459425744377e-06,3.7398411426912425e-06,1.032462083256395e-05,2.751881700304189e-05
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,39,1.1742215873892277e-09,2.859500459616584e-11,2.796699873132215e-10,1.1742215873892277e-09,2.349503997400025e-09,4.630622683406756e-09,8.994170159965088e-09,1.7224572199678776e-08,3.253832429808819e-08,6.065721655231045e-08,2.028824782057216e-07,6.463335920135471e-07,1.965967845185706e-06,5.721473785518701e-06,1.5959152061714997e-05,4.272654201857908e-05,0.00010991126472819119
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,41,4.017262756772659e-09,9.681311587673505e-11,9.551393707412375e-10,4.017262756772659e-09,8.035491839508874e-09,1.581912850570645e-08,3.066625450093966e-08,5.856688222697653e-08,1.1024210612992504e-07,2.0460878443136044e-07,6.766558681564021e-07,2.1240030993224615e-06,6.342733792520857e-06,1.8053002380383222e-05,4.9048165637282436e-05,0.0001273428772954331,0.00031615810520276905
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,43,1.1086621486608992e-08,2.644028394760439e-10,2.631335849612778e-09,1.1086621486608992e-08,2.216856161728083e-08,4.35927622686994e-08,8.434296766637791e-08,1.6063642555044882e-07,3.012921192417562e-07,5.567415545022498e-07,1.8204456733498766e-06,5.6303940757248765e-06,1.650669406720758e-05,4.594861599894302e-05,0.00012159470920350006,0.00030614523308734214,0.0007335652582769778
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,46,1.3087551329692358e-08,2.7786636814872683e-10,2.976284315029659e-09,1.3087551329692358e-08,2.6686222504419948e-08,5.3448646168694775e-08,1.0520381733033023e-07,2.0360036336651366e-07,3.875864649941041e-07,7.260671913695773e-07,2.4314986898865506e-06,7.666213318910913e-06,2.2802779470670036e-05,6.408695307032674e-05,0.00017036621652057342,0.00042860577045986223,0.0010204059355380531
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,48,3.0805070449964686e-08,6.472261151674537e-10,6.993211264102482e-09,3.0805070449964686e-08,6.279250096514381e-08,1.2562173834517274e-07,2.467836312891618e-07,4.762856176445173e-07,9.034538535800239e-07,1.6850128288697594e-06,5.579307290464824e-06,1.7332432246238716e-05,5.0613244147625e-05,0.0001391176834621491,0.0003602144281761101,0.0008788029393773313,0.0020192112087851423
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,50,6.134061696946874e-08,1.2753732086281292e-09,1.3900833884951632e-08,6.134061696946874e-08,1.249943998221696e-07,2.4977840390023046e-07,4.897371283056338e-07,9.425794631855969e-07,1.781577094705873e-06,3.308190396176183e-06,1.0830447539971046e-05,3.315100284045752e-05,9.503802995363313e-05,0.00025547583959276886,0.0006443042488289343,0.001524313264366811,0.0033801513554005532
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,52,1.1172373379191856e-07,2.298735478767291e-09,2.5274133421806686e-08,1.1172373379191856e-07,2.2758554232990521e-07,4.5427225604455487e-07,8.88957055401453e-07,1.7062368169232445e-06,3.2134665418698714e-06,5.940840734655347e-06,1.9230104594861717e-05,5.7996477894132055e-05,0.00016322879657012306,0.00042912257070513564,0.0010541014033550562,0.002418329291787876,0.005175417745105597
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,54,1.9046028844679457e-07,3.8779435821480406e-09,4.301037568473384e-08,1.9046028844679457e-07,3.8784701164489566e-07,7.732841503211861e-07,1.510288549369152e-06,2.890824995450869e-06,5.4250505263592795e-06,9.985407152570046e-06,3.1957760511761225e-05,9.496524313490431e-05,0.0002623931908719019,0.0006746324549910831,0.0016140820828771556,0.0035909176515293967,0.007416514653201438
bayesian | a=100 | b=100 | critical_value=0.011962890625976073,56,3.076962912168867e-07,6.199717277678538e-09,6.936316040326472e-08,3.076962912168867e-07,6.263758835727835e-07,1.2474429802241192e-06,2.4316306471170558e-06,4.64154518375536e-06,8.67944124195185e-06,1.5905276853044614e-05,5.0330078674778377e-05,0.0001473611479712828,0.0003997255442744163,0.0010050891446137693,0.0023421666891386664,0.005052907939678077,0.01007155711760879
