,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,10,0.0009677962837648478,0.0003367736670642531,0.0006429389177751028,0.0009677962837648478,0.0011801557691029354,0.0014335695168343435,0.0017349468860192044,0.0020921941373812946,0.002514335276325065,0.003011644865530078,0.0042800085906263005,0.006010385492563571,0.008346747941551661,0.011470901466292066,0.015610707810804812,0.02104974693484714,0.028138612789471884
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,20,0.005465588473174531,0.0014149204186261837,0.003262842535736482,0.005465588473174531,0.006992248235261789,0.00887891394773437,0.011193075724567658,0.014010780734741725,0.0174168185973434,0.021504686338604046,0.03214126102548671,0.04682228811506666,0.06653025447123792,0.09225698640600094,0.12489676138450853,0.16510289707434592,0.2131124511050901
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,30,0.0053220813399285525,0.001059740862237375,0.002895915522555736,0.0053220813399285525,0.007089066870442223,0.00933570307184552,0.012157635017827078,0.015659511064890594,0.0199529346548708,0.025153425553610154,0.038731352514004246,0.057210498032463294,0.08109239914180845,0.11029563494351924,0.14388693495008273,0.17988397249517926,0.21521960688107186
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,40,0.0040243741449369356,0.0006193016802777494,0.002000124728230372,0.0040243741449369356,0.005574860902708382,0.0076045905779903375,0.01021706928810569,0.013523002420015974,0.017635555141790066,0.022663808567347444,0.03583161371780826,0.05346328456902202,0.07527462802462387,0.09994152394011319,0.12496216291742096,0.14684970799973343,0.1617345326726417
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,50,0.002875340042247448,0.00034199697846595616,0.0013054343259038545,0.002875340042247448,0.004141989746689766,0.005851656350053221,0.00810979546404762,0.011027938812093133,0.014716526535030187,0.019275127888268052,0.03127148718484391,0.04709856659270242,0.06581455530294546,0.08521266115573484,0.10199929524023922,0.1125179742057854,0.11389446319431112
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,60,0.002030536343616083,0.00018653144095868084,0.000841942624055221,0.002030536343616083,0.0030419510646704276,0.004451219114498535,0.006363720569543032,0.008890888611414035,0.012141002390123185,0.016206511860071778,0.026978769392016533,0.041008941145353056,0.05685952420113045,0.07176589727755799,0.08220046971961109,0.085070970046685,0.07908752333230412
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,70,0.0014362582335859153,0.0001018036583624674,0.0005437107638012029,0.0014362582335859153,0.0022379728848227858,0.003392266432886945,0.005003419350406928,0.007182684546701509,0.010037446157277205,0.01365596507966892,0.023326826859018605,0.03578471308313971,0.049225276542821536,0.06055590358009912,0.06635268968718415,0.06440038495359851,0.0549608589419058
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,80,0.0010217741875510988,5.5824306276686385e-05,0.00035301884115957236,0.0010217741875510988,0.0016562445870637779,0.0026009193460616704,0.0039582219442312215,0.005839155250626264,0.00835122952867916,0.011580929116496304,0.020300876793976543,0.03143039527307926,0.042892679386079685,0.051421970127286894,0.053889551225241666,0.0490371803692329,0.03840183504407631
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,90,0.002295069241298277,0.0001156858055673929,0.0007769473237722998,0.002295069241298277,0.0037364577468188566,0.005870593159484247,0.008904361550007019,0.013041508529968363,0.018447047331050875,0.025201944569104195,0.04237696455282646,0.061938345873951334,0.07849633205021302,0.08591119691002624,0.08073283866152865,0.06463324389007621,0.04363302539060344
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,100,0.001080654227942669,4.281768720796592e-05,0.0003367575087416763,0.001080654227942669,0.001821611266746188,0.0029503483240705965,0.004592843057342517,0.006873558274642956,0.009890845759310304,0.013685357347105305,0.02328534713345185,0.03380403198200846,0.04173475197941131,0.043597351456172016,0.038259842490381,0.027937165864998344,0.016762920594865657
bayesian_with_replacement | a=1 | b=1 | critical_value=0.005858421335566426,110,0.0007053456017008696,2.150612288775593e-05,0.00020051130656451269,0.0007053456017008696,0.0012370233184444647,0.002075847741897804,0.0033343095861990903,0.005127606684655905,0.007550609637654242,0.010646883461415395,0.01858019614565702,0.027200343217936143,0.0332786347298556,0.03383038954486127,0.02834486148504103,0.019362640970495486,0.010633074360710131
