legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,21744.581251095864,21386.300049709327,20903.225405072168,20534.817559344643,20043.235300890086,19387.139992380013,18511.151688080176,17341.025446641208,15777.272569021987,10915.776557027328,3825.255348175259,357.9192502029081,94.88448586106362,61.71532748413517,45.79058117623751,36.38250610948603
bravo    | p=0.55 | alpha=0.0566083984375,21996.86455157035,21894.910674858253,20942.344456549254,18873.922661302706,14288.411636573532,7844.976265299781,2872.301171840174,888.9838927951123,435.52610911893015,263.27370296600884,193.38518351533824,152.7975668071955,126.28736515720426,107.61494052862251,93.75322989998656,83.0556439631197
