legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,24.522559240457404,30.348450646745608,36.02928934152537,39.74866830842634,44.335308315485854,50.144221913335244,57.752664061672576,68.16470390100966,83.28739741634806,146.13234085503217,241.25003978253883,177.79560867746173,94.43993198557538,61.71529963395394,45.79058117620338,36.382506109456735
bravo    | p=0.55 | alpha=0.0566083984375,191.41100952575104,312.347134915252,518.2016011810073,666.320067995029,772.9524538556694,781.403399781352,687.0113766300457,539.4932615747636,409.2002258471559,263.26128362101576,193.38518335032663,152.7975668071613,126.28736515720418,107.61494052857134,93.75322989994994,83.05564396309771
bravo    | p=0.51 | alpha=0.25270117187499996,590.9162804824834,1071.0508195888149,1324.5447817243082,1337.7024171276405,1274.3014388583647,1133.95287585774,942.6026863517079,761.641204554663,626.817905651645,460.6313331543394,363.9721958856547,300.810042799133,256.29311579846456,223.22020721090274,197.7386786953805,177.58445538718294
