legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,1977.039225756648,1944.979780165716,1901.928790153263,1869.2125246161954,1825.7044054132741,1767.893683006536,1691.1799308623808,1589.6206877220882,1455.7952049801247,1059.72326326115,530.9435748008469,192.83634813177613,94.47860363380461,61.715302094564734,45.79058117620643,36.382506109459385
bravo    | p=0.55 | alpha=0.0566083984375,1999.739976872757,1991.8223377251295,1927.0437110668765,1804.5725526114493,1554.2250726273808,1187.0685830870539,821.6363553498854,563.2780411298468,411.1399043028498,263.2622759114218,193.38518336399707,152.7975668071644,126.28736515720426,107.61494052857589,93.75322989995325,83.05564396309973
bravo    | p=0.52 | alpha=0.112216796875,1999.9980253021836,1998.844298000049,1956.730427686572,1832.979120100584,1563.5537892607567,1205.4115673631802,893.5249750283101,683.0229646726186,548.4375082259942,392.71003708975655,305.7583708118103,250.30323313242968,211.86730925971068,183.6625574441047,162.08249894733711,145.03163131278936
