legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
max_sprt | alpha=0.0204921875,0.04919422443329289,0.1236580533484224,0.47207792225230205,0.7780464825377411,0.9520050964975513,0.998878797572392,0.9999999999991351
